time,RSI
2019-11-29,54.2505
2019-11-28,54.0422
2019-11-27,53.8209
2019-11-26,53.6782
2019-11-25,53.3797
2019-11-22,53.1326
2019-11-21,53.1326
2019-11-19,53.2782
2019-11-18,53.2928
2019-11-14,53.2174
2019-11-13,52.5985
2019-11-12,53.0808
2019-11-11,54.5669
2019-11-08,53.7883
2019-11-07,52.9384
2019-11-06,53.3506
2019-11-05,53.3120
2019-11-04,53.7518
2019-11-01,54.7199
2019-10-31,54.5453
2019-10-30,55.2535
2019-10-29,54.7461
2019-10-28,55.7379
2019-10-25,55.0684
2019-10-24,54.8431
2019-10-23,54.1729
2019-10-22,53.3452
2019-10-21,53.3062
2019-10-18,52.7569
2019-10-17,52.6912
2019-10-16,53.0558
2019-10-15,53.0558
2019-10-14,53.9784
2019-10-11,53.7636
2019-10-10,52.8277
2019-10-09,52.9004
2019-10-08,52.7332
2019-10-07,52.7332
2019-10-04,53.4049
2019-10-03,53.2544
2019-10-02,52.7508
2019-10-01,53.6086
2019-09-30,54.3080
2019-09-27,54.1600
2019-09-26,54.4072
2019-09-25,53.7183
2019-09-24,53.8333
2019-09-23,54.1201
2019-09-20,54.2634
2019-09-19,53.6567
2019-09-18,53.5957
2019-09-17,54.0318
2019-09-16,54.5563
2019-09-13,54.2713
2019-09-12,54.9971
2019-09-11,55.1403
2019-09-10,54.7790
2019-09-09,54.9061
2019-09-06,55.8467
2019-09-05,55.6873
2019-09-04,55.6079
2019-09-03,55.8911
2019-09-02,56.4889
2019-08-30,56.5601
2019-08-29,56.5601
2019-08-28,56.1807
2019-08-27,55.6769
2019-08-26,55.4454
2019-08-23,55.9551
2019-08-22,56.3992
2019-08-21,57.1425
2019-08-20,56.6408
2019-08-19,56.0666
2019-08-16,55.8261
2019-08-15,54.5849
2019-08-14,55.1795
2019-08-13,55.3879
2019-08-12,55.3879
2019-08-09,55.5113
2019-08-08,55.1820
2019-08-07,54.9400
2019-08-06,55.3164
2019-08-05,55.0879
2019-08-02,55.5702
2019-08-01,55.4091
2019-07-31,54.8694
2019-07-30,54.6520
2019-07-29,55.0590
2019-07-26,55.4944
2019-07-25,54.7536
2019-07-24,54.7212
2019-07-23,54.3867
2019-07-22,53.8310
2019-07-19,54.8029
2019-07-18,55.1314
2019-07-17,54.9925
2019-07-16,54.4666
2019-07-15,54.6990
2019-07-12,55.1391
2019-07-11,55.5292
2019-07-10,55.4251
2019-07-08,54.2048
2019-07-05,53.4366
2019-07-04,53.1699
2019-07-03,52.5989
2019-07-02,52.1458
2019-07-01,53.2803
2019-06-28,53.9254
2019-06-27,53.9254
2019-06-26,53.9254
2019-06-25,53.1436
2019-06-24,54.0516
2019-06-21,54.0516
2019-06-19,53.6361
2019-06-18,53.7627
2019-06-17,53.0826
2019-06-14,53.7646
2019-06-13,54.0957
2019-06-12,53.8249
2019-06-11,54.1411
2019-06-10,53.5468
2019-06-07,54.1277
2019-06-06,54.7671
2019-06-05,53.9046
2019-06-04,54.5350
2019-06-03,54.7162
2019-05-31,55.2479
2019-05-30,54.5547
2019-05-29,54.2309
2019-05-28,53.1735
2019-05-27,52.5632
2019-05-24,52.4838
2019-05-23,52.5585
2019-05-22,52.4580
2019-05-21,52.9889
2019-05-20,51.9246
2019-05-17,50.6796
2019-05-16,51.2816
2019-05-15,52.3498
2019-05-14,52.6050
2019-05-13,53.4172
2019-05-10,53.9011
2019-05-09,54.6159
2019-05-08,53.9555
2019-05-07,53.6499
2019-05-06,52.7295
2019-05-03,52.7062
2019-05-02,54.0344
2019-04-30,53.8978
2019-04-29,52.7505
2019-04-26,51.7173
2019-04-25,52.2698
2019-04-24,51.3802
2019-04-23,52.0884
2019-04-22,50.7910
2019-04-18,50.0152
2019-04-17,49.6701
2019-04-16,50.2506
2019-04-15,50.4410
2019-04-12,49.3719
2019-04-11,50.4983
2019-04-10,51.0628
